Processed_Text,Word_Count,Lexical_Diversity,Score
مارس عين ميسيسفير لنواي حسنهلليونيسيف،وذل هدف دعم حقوق طفل دعم ناد رشلون ميس هذا، يتمتع ايض علاق قو يونيسيف,23,0.9565217391304348,10.0
مارس عام صنفتهمجل رانس وتبولعلى قمه قايم اغنى اعب ره قدم عالم، تسع عشر مليونجن استرلينيف جمع ايراد ات رواتب، مكاف الارباح خارج ملعب،ف سبتمبر عام اعل موقع سبوكسالالمانيب ثرو ميس تقدر نحو مليونيورو،وف تقرير مال حديث ذكرتمجل رانس وتبولالت تصدر يفرنسا ميس اعلى اعب ره قدم دخل سنه اذ لغ مجموع دخل لاعب تلك سنه ملي يورو، هذا دخل عبار مجموع راتب لاعب ناد رشلون المكافي عقودالدعايهقبل خصمالضرايبوالالتزام اجتماع,83,0.8433734939759037,10.0
ان منع ميس لعبللارجنتينفيدور العاب اولمب صيف عام ،وافق ادار ناد رشلون ترك يرحل ان تفاهم مدرب مع حديثاجوسيب غوارديولاانضم ميس تشكيل ارجنت سجل هدف اول فوز علىساحل عاجثم سجل هدف اول، صنعلانخل دي مارياف شوط ثان يقود ريق الفوز وقت اضاف علىهولنداوظهر ايض مبارا ارجنت منافسهالبرازيل، ازت ها ارجنت نتيج بالتال تقدم مبارا نهاي مبارا ميدال ذهبيه، صنع ميس مره اخرى دي ماري هدف مبارا وحيد فوز علىنيجيري,85,0.8235294117647058,10.0
عب ميس ارجنت مبارا افتتاح اكملها، قاد منتخب لفوز نتيج ضدنيجيري عده رص لتسجيل كنفانس انيامااوقف مرار تكرارابد ميس مبارا ارجنت تال الفوز علىكوري جنوبيه؛ قد شار جميع اهداف ريق ساعدغونزالو هيغواينبتسجيلهاتريكف مبارا ثالث الاخير مرحل مجموع ميس قايد لارجنت مبارا فوز علىاليونان، مره اخرى مركز نقط عب ارجنت كانرجل مبارا,61,0.8032786885245902,10.0
يدور سته عشرصنعلكارلوس تيفيزليسجل هدف اول مبارا فوز ضدالمكسي احتسب حكم هدف رغم انه انتسللواضحانته طول اس عالم لارجنت خسار امامالماني,25,0.96,10.0
شار ميس طولهكوب امريك يالارجنتين، يسجل اي هدف لكن صنع ثلاث اهداف اختير رجل مبارا مبارات وليفي كوستاريك خرج ارجنت دور ربع نهاي يركل ترجيحيهضدالاوروغوا قت اضافي، سجل ميس اول ركل ترجيح,38,0.9473684210526315,10.0
منع اصاب ميس عب اولى مباري ارجنت يكوب امريك ميويهوالت از ها ارجنت نتيج اماممنتخب تشيل في مبارا ثان اماممنتخب نما، دخل ميس بديل دقيق مبارا سجلهاتريكلتنته مبارا نتيج تتاهل ذلك ارجنت ربع نهايي،وف دور ربع نهاي احرز ميس هدف صنع اخر مبارا منتخب لاد معمنتخب نزويلاوالت انته ،وف دور نصف نهاي قاد ميس منتخب لاد تجاوزمنتخب ولاي متحدهوالوصول نهاي بطول لمر ثان توال فوز نتيج هدف ميس احرز تلك مبارا هدف رقم منتخب لاد جعل يتجاوز لاعب سابقغابرييل اتيستوتاكهداف تاريخ منتخب ارجنتين،قبل ان يخسر نهاي ضدمنتخب تشيليبركل ترجيح انتهاء مبارا قتي اصل الاضاف التعادل سلب ضيع ميس ركل ترجيح اسند ركل ترجيح,121,0.743801652892562,10.0
مارس اوقف ميس اربع مباري دول سبب سبه مساعد حكم مبارا ضدتشيليف مارس غرم مبلغ رنك سويسريف اكتوبر قاد ميس لاد لتاهللكاس عالم تسجيلههاتريكبعد ان ارجنت خاسر مبارا انته فوز رفقاء ميس علىالاكوادور قد ارجنت لقاء تهزم اكوادور يكيتومنذ عام اهداف ميس ثلاث جعلت هداف تاريخ يتصفي ونميبول موهل كاس عالم رصيد هدف، جانبلويس سواريزمنالاوروغواي، متفوق رقم قياس سابق سجل مواطنههرن رسبو,77,0.8571428571428571,10.0
بطوله، صرح ميس انه يشار مباري ديه لارجنت ضدغواتيمالاوكولومبياف سبتمبر علق انه سيك غير مرجح ان يمثل لاد فتر متبق سنه تقويم اثار غياب ميس منتخب وطن اخفاق مستمر فوز لقب ارجنت تكهن سايل اعلام ان ميس قد يعتزل ره قدم دول مره اخرىف مارس استدع منتخب ارجنت مره اخرى لمشارك مباري ديه فريق ضدفنزويلاوالمغربف قت احق شهرعاد لساح دول مارس، مبارا هزيم مبارا ود امامفنزويلا، يمدريد,88,0.7954545454545454,10.0
سبتمبر اعلنالاتحاد ارجنتين كره قدمان رفع ايقاف ميس مبارا احد انه سيك متاح لعب تصفي شهر مقبلف سبتمبر، استدع ميس تشكيل ارجنت تصفي اس عالم ضدالاكوادوروبوليفياف اكتوبر,29,0.9655172413793104,10.0
ان سجل هدف قدم تمرير حاسم مستوى ناد المستوى دول لعام تقويم مساعد ارجنت فوزبكوب امريك نوفمبر، حصل ميس علىالكر ذهب سابعهكم اصبح ثان اكبر اعب عام يوم يفوز جايز كره ذهب,38,0.9473684210526315,10.0
ظهر ميس اول مره منتخب ارجنت سنه شهر يونيو عام، يمبارا ديهضدالباراغوايف سنهك جزء فريق از بطولهكاس عالم لشباب سنهفيهولندا، ازبالكر ذهبيهوالحذاء ذهبي،بتسجيل مباري اربع اخير لارجنت احراز مجموع سته اهداف بطول,42,0.9285714285714286,10.0
عب اول مبارا دول امل اغسطسسن ضدمنتخب مجرف سن ثامن عشر نزل بديل دقيق كنه طرد دقيق ان راى حكم،ماركوس ميرك، انه نطح مدافع يلموس انتشاك، يسحب قميص ميس كان قرار مثير لجدل ادعىمارادوناايض ان قرار متعمدوعاد ميس لفريق يوم سبتمبربخسار ارجنت ضمنتصفي اس عالمخارج ارض امامالباراغوا قال مبارا هذه اعاد اول ظهور، الاولى قصير قليلاثم خاض اول مبارا ارجنت ضدمنتخب بيرو، بعد مبارا صف يكرم ميس انه جوهر,82,0.8414634146341463,10.0
مارس سنه تصفي موهل نهايي اس عالم ضدفنزويلا، ارتدى ميس قميص رقم اول مره ارجنت كان هذه مبارا رسم اولىلدييغو مارادوناكمدرب لارجنت ازت ارجنت نتيج مبارا بافتتاح ميس تسجيل,34,0.8529411764705882,10.0
نوفمبر سجل ميس هدف لحظ اخير منافس امريك جنوبيالبرازيلبعد مجهود ردي يساعد ريق الفوز نتيج يمبارا ديه، عبت يالدوح كان هذه مره اولى يسجل ها امام برازيل مستوى كبارسجل ميس هدف اخر اخر حظه براير ضدالبرتغالم ركل جزاء اعط ريق فوز نتيج يمبارا ديه، عبت يجنيف،سويسر,55,0.8,10.0
عب ميس مبارا اولى يكوب امريك يونيو نفس عام، عندم هزمتالارجنتينالولاي متحدهبنتيج مبارا اولى هذه مباراه، اظهر قدرات صانع عاب، اذ صنع هدف زميل مهاجمهرن ريسبو، العديد تسديد مرمى دخلتيفيزبديل ميس دقيق سجل يما,43,0.8604651162790697,10.0
مبارا ثان ضدمنتخب ولومبيا، حصل يها ركل جزاء حول ريسبو تعادل نتيج ما عب دور هدف ارجنت ثان عندم تمت عرقلت خارج منطق جزاء، مما اتاحلخو روم ريكيلميبالتسجيل ركل حره، تصبح غله ارجنت كان نتيج نهاي لمبارا صالح ارجنت تضم ها مكان دور ربع نهاي بطول,55,0.9090909090909091,10.0
مبارا ثالثه، ضدالباراغواي، اراح مدرب ميس تاهل الفعل دور ثمانيه، دخل مقاعد بدلاء مكاناستب امبياسوف دقيق حينم نتيج تزال دقيق صنع هدفلخافيير ماسكيرانوف دور ربع نهايي، يما اجهتالارجنتينالبيرو، سجل ميس هدف ثان مباراه، اثر تمرير ريكيلمي، تفوز ارجنت نتيج مبارا دور نصف نهاي ضدالمكسيك، سجل ميس ره ساقط وق اوسفالدو سانشيز تصل ارجنت مبارا نهاي وزهم نتيج قد خسر ارجنت امامالبرازيل مبارا نهاي,78,0.7948717948717948,10.0
يتمثل هدف مبارا ره سله نهاي ان يتفوق احد فريق متنافس فريق اخر عدد نقاط يحرز ذلك رمي كره داخل سله منافس اعلى عمل منع منافس ان يقوم اخر ذلك يطلق محاول احراز نقاط هذه طريق اسمالتسديدهذ تحتسب تسديد ناجح نقطت اوثلاث نقاطالرمي ثلاث اذا تم تنفيذ خارج قوس ثلاث نقاط الذ يبعد سله مقدار متر قدم وص مباري دول قدم وص متر مباري دور رابط وطن كره سله امريك,92,0.782608695652174,10.0
تقسم مبارا ره سله اربع ارباع اشواط مده ربع دقايق صعيد مباري دول او دقيق صعيد مباري دور رابط وطن كره سله امريك اما يما يتعلق مباري كليات، تقسم مبارا نصف شوط مده نصف دقيق حين يتم تقسيم معظم مباري مدارس ثانو اربع ارباع مده ربع ثمان دقايق يتم سماح خمس عشر دقيق لاستراح منتصف مباراه، حين يتم سماح دقيقت راح انتهاء ربع شوط ارباع اخرى تستمر مده تره تراتالوق اضافيوق اضافي، يحتسب انتهاء وقت اصل لمبارا التعادل، خمس دقايق يتبادل فريق سلتيهم دء نصف ثان لمبارا ان وقت محتسب لعب قت لعب فعلي؛ يتم ايقاف ساع مبارا توقف لعب ذلك، ان مباري ره سله تستغرق صفه عام قتا اطول كثير وقت محدد ها، عاد تستمر نحو ساعت,143,0.7132867132867133,10.0
يتالف ريق ارض ملعب خمس اعب قت احد اصل اثن عشر اعب مسجل قايم منهم لا عملياتتبديلالانجليز لاعب مقتصر عدد مع لاعبين، لكن يمك اجراو قط عندم لعب متوقف يك كل ريقمدربيشرف تطوير اداء لاعب وضع استراتيجي الخطط يلعب ها فريق، جانب عدد اخر عامل فريق مثل مدرب مساعد مدير فريق الاحصاي الطبيب مدرب لياق بدن,73,0.8493150684931506,10.0
ترتد رق رجال سيد ره سله زيا موحد يتالف شورتوجرسيمطبوع عل امام الخلف حد سواء رقم اضح لعي ليس مثيل كل اعب او اعب داخل فريق واحد يرتد لاعبوناحذ رياض خفيف توفر مزيد دعم قوه تحمل لكاحلوعاد يتم طباع اسماء فرق اسماء لاعب اسماء رعاه، بطول تنظم خارج امريك شماليه، ملابس لاعب,64,0.90625,10.0
يسمح عدد محدود اوق مستقطعه، هي عبار طلب مدرب ايقاف ساع من ايقاف لعب لاجتماع فتر قصير لاعبيهم مناقش خطط لعب بصف عامه، تزيد مده وقت مستقطع دقيق احد قط، يستلزم امر اصل اعلاني النسب لمباري مذاع تليفزيوني,45,0.9333333333333333,10.0
يتحكم سير مبارا اداري مسوول تنظيم يتالف حكم مبارا يطلق عل اسم رييس طاقم مباري ره سله لرجال دور كلي امريك في دور رابط وطن كره سله امريك حكم احد او حكم يطلق عليهم حكام مباري ره سله لرجال دور كلي امريك دور رابط وطن كره سله امريك ضلا حكام طاول,59,0.6101694915254238,10.0
بالنسب دور كلي دور رابط وطن كره سله امريك العديد دوري مدارس ثانو امريكيه، يصل اجمال عدد حكام داخل ملعب ثلاث حكامام حكام طاول هم مسوول تتبع نقاط يحرز ريق ضبط قت مبارا تسجيلالاخطاء فرد لاعب الاخطاء جماع لفريق الاشراف تبديل لاعب جانب تحديد دور ريق يسهم استحواذ كره الاشراف ايض علىساع توقي ساع تحدد وقت يتع فريق تسديد خلال,72,0.9027777777777778,10.0
تنطو ادو عبه ره سله اساس ره سله ملعب قط الملعب عبار مسطح ارض مستو مستطيل شكل توجد طرف متقابل سله معلق يد انه ممارس هذه لعب مستوى منافس المسابقات، ان امر يتطلب استخدام مزيد ادو مثل ساع بطاق تسجيل تسجل علي اهداف مبارا لوح وح تقييد اصاب محرز مبارا اسهم تناوب دور استحواذ كره اجهز ايقاف ساع تعمل الصافر,74,0.8648648648648649,10.0
مقال نشر مارس قالديفيد ستيرنالرابط وطن كره سله مفوضالرابط وطن كره سله امريكيهديفيد ستير انه ظل ازم اقتصاد حاليه، تحقق رابط وطن كره سله امريك لسيد ارباح تفوق تلك تحقق رابط وطن كره سله امريك لرجال انن نخسر كثير اموال عدد بير فرقولذا، نحن نقوم ترشيد ميزان رابط وطن كره سله امريك لسيد لوصول نقط تعادل رابطت لو عام قط,72,0.6944444444444444,10.0
يعد دور رابط فلبين كره سله ثان اقدم دور لمحترف عالموتم اقام اول مبارا يه ابريل داخل صالهارانيت وليسيوم سمار ارانيت وليسيوملغ اخرى يكوباكيز مدينهبمدين ويزونكيز مدينهالفلبينالفلبينهذ قد تاسس هذه رابط نتيج تمرد عده رق تنتم رابط مانيل صناع التجار لرياضي غير موجود حالي الت تسيطر علي شده رابط فليبين كره سله غير موجود ايض حالي قد اقر اتحاد دول كره سله هذه رابطهالجدير الذكر ان تسع رق تنتم رابط مانيل صناع التجار لرياضي قد شارك اول موسم دور ره سله تم افتتاح ابريل عام,94,0.7127659574468085,10.0
قد قدمتالرابط فلبين كره سلهالرابط فلبين كره سله عديد اعب ره سله مشهور مثل نجوم لعب حالي متالق امثالجار ديفيدغار ديفيدوجيمس يابجيمس يابومار اجيوامار اجويواوويل ميلرويل ميلروكيل يليامزكيل يليامز ره سلهوسايروس اجيوسايروس اغيو كثير غيرهمكم قدم رابط فلبين سابق كره سله عدد نجوم لعب بارز امثالال ايديكال ايدي بينج اراسبنج اراس روبر جاوريسكيروبر جاورسك رام يرنانديزرام يرنانديز فرانسيس ارنايزفرانسيس ارنايز اتو واتو بوجس ادورنادوبوجس ادورنادو فيليب سيزار الف اتريمونيوالف اتريمونيو جوجو استيموزاجوجو استيموس غيرهم ثير,79,0.8607594936708861,10.0
تم تاسيسالاتحاد دول كره سلهف عام واسط ثمان دول موسسه، هيالارجنتينوتشيكوسلوفاكياواليونانوايطالياولاتفياوالبرتغالورومانياوسويسراوف توقيت، اتحاد يشرف قط تنظيم شي لاعب هواههذ قد اشتق اختصار يشير اتحاد اسم فرنس هو الذ يعن اتحاد دول كره سله لهوا,44,0.8636363636363636,10.0
تم ادراجكر سله العاب اولمب صيف عالي مسابق ره سله لرجال لمر اولى يدور العاب اوليمبيهف رل عام رغم اقام مبارا توضيح لعب ره سله عام قد هزم ريق ولاي متحد امريك ريق ندا اول نهاي تمت اقامت خارج صالاتالجدير الذكر انه عاد تهيم ولاي متحد فوز هذه مسابقه، از ريق كل القاب يما عدا ثلاث قاب قط؛ كان هزيم اولى ها نهاي مثير لجدل اقيم ين بين اتحاد سوفيت يميونيخفيالمانياعام في عام اقيمتبطول عالم اولى كره سله لرجال اتحاد دول كره سله اس عالم كره سله يالارجنت بعد مرور ثلاث سنوات، اقيمتبطول عالم كره سله لسيد اتحاد دول كره سلهكاس عالم كره سله لنساء يشيل ناح اخرى، تم ادراج عالي مسابق ره سله لسيد دور العاب اوليمب اقيم مدينهمونتريالبكنداف عام ذلك مشارك رقالاتحاد سوفيتيوالبرازيلواسترالياف منافس رقامريك,149,0.6577181208053692,10.0
تنظم جميع انحاء عالم طول ره سله لفتي الفتي جميع اعمارهذ ينعكس مدى تحظى هذه رياض شعب عالم تعدد جنسي اعب دور رابط وطن كره سله امريك ان رق هذه رابط تكتظ لاعب قادم يها جميع انحاء عالم,46,0.8043478260869565,10.0
حتى تسعيني قرن ماضي، تمك عديد لاعب غير امريكي سب شهر بير دور رابط وطن كره سله امريكيه، مثل لاعب كرواتييندراز يتروفيتشدراز يتروفيتش تون وكوكتون وكوتش اللاعب صربيفالد ديفاتشفلاد ديفا اللاعب ليتوانينارفيداس سابونيسارفيداس سابونيس ساروناس مارسيوليونيسشاروناس مارتشيوليونيس جانب لاعب المانيديتليف شريمبفديتليف شريمبف,50,0.9,10.0
غالب تتبا مقاييس الحدود زمن متعلق قواعد ره سله سيتم تناول جزء مسابق الاتحاد مختلفه، غير انه سيتم اعتماد قواعد دول قواعد دور رابط وطن كره سله امريك جزء,37,0.8648648648648649,10.0
فتر عام شاب مباري ره سله كلي كثير ضايح مراهنات، ذلك عندم تورط عشر لاعب ممن ينتم فرق متميز عملياتتحايل نتايج مبارياتالتلاعب مباري عملياتتحايل احراز نقاط قد قدت دور مشارك محل دعم التشجيع تتلقا ينتقل صالح طول رابط وطن لاعب رياضي طلاب كلي شكل جزي سبب صق ها اتهام تتعلق ممارس غش الاحتيال,68,0.8676470588235294,10.0
قبل ان يتم تقديم دعم بير ادار تعليميه، مساح معظمالمدارس ثانويهف ولاي متحد امريك اقل كثير نظيرات وقت حاليوخلال عقود اولى قرن عشرين، سرع اصبح ره سله لعب مثال يمك ممارست مدارس ذلك نظر قله متطلبات ادو الافراد في فتر سبق تغطيهالتليفزيونيهالكبير فعالي رياض محترف رياض كليات، شعب ره سله داخل مدارس ثانو منقطع نظير انحاء ثير ولاي متحد امريكيهوك ريقفرانكل اندر ايف منتم ولا انديان اكثر رق مدارس ثانو ره سله تحقيق لنجاح عشريني قرن ماضي، سيطر فريق ره سله داخل لا انديان كسب اهتمام التقدير صعيد قوم,112,0.7589285714285714,10.0
عام اسس رابط وطن كره سله امريك دور تطوير اطلق عليهدور تطوير رابط وطن كره سله امريك دور رابط وطن فيه تطوير في عام صل عدد فرق مشارك دور سته عشر ريق,38,0.7105263157894737,10.0
تشكل رق ره سله نحو ما رياض احتراف ولاي متحد امريكيه، يصل متوسط عدد جماهير تحرص حضور انتظام مباري دور رابط وطن كره سله نحو متفرجا، ملاحظ تفاو رقم فرق صاحب شعب اعلى امثال شيكاغو ولز يصل عدد جمهور اما ديتروي يستونز يصل عدد جمهور ينم يصل عدد جمهور ليفلاند افالييرز يصل مجموع عايد رق رابط وطن كره سله امريك ثلاث نحو مليار دولار امريكي، هو رقم يزال تصاعد,87,0.7471264367816092,10.0
عام تم انشاء رابط وطن كره سله امريك لسيد دعم رابط وطن كره سله امريك على رغم ان حضور جماهير مشاهد مباري دور هذه رابط ضعيفا، ان عدد لاعب مشهور امثال يزا يزليليز يزليوديان توراسيديان توراسيوكانديس اركركانداس اركر ضلا اخرى ات غيره قد ساهم زياد شعب دور هذه رابط مستوى منافس هيشار ان مسابق دور اخرىلكر سله لسيد محترفاتالرياض نساي احتراف ولاي متحد امريكيه، مثلالدور امريك كره سله الذ قلت شعبيت نوع سبب شعب دوريالرابط وطن كره سله امريك لسيداتالاتحاد وطن كره سله نساي,100,0.72,10.0
ينظر كثير رابط وطن كره سله امريك لسيد ان احدى مسابق دور تجذب اهتمام يه معين مشاهدينومع ذلك، ان دور قد تقدم موخر خطو نحو امام,31,0.967741935483871,10.0
حزيرانيونيو قعت رابط عقد ممتد معشبك رياض تليفزيونيها اس ان يسر عقد تليفريون فتر عام حتي قد تزام عقد دفع اول رسوم تتعلق الحقوق حقوق بث تليفزيون او اعلان ما احدى مسابق دور رياض احتراف لسيداتوعلى مدار سنو ثمان خاص مده سري عقد، سيتم توزيع ملاي الملاي دولار امريك رق دور,66,0.9242424242424242,10.0
جدير الذكر ان مباراي دور رابط وطن كره سله امريك لسيد منقول محط تليفزي محل تستقطب عدد مشاهد اكبر يصل هو عدد يفوق مشاهد مبارياتكل مندور ره قدم امريكيالدور امريك كره قدم يصل عدد مشاهد كذلكدور هوك وطنيدور هوك وطن يصل عدد مشاهد هو موشر جيد يدل مدى تطور دور,58,0.7586206896551724,10.0
تمت اقام اول مبارا رسم ره سله داخل صال رياض خاص جمع شب مسيح ينايرم عاموشار يها تسع اعب قد انته هذه مبارا نتيج تم تصويب تسديد فوز قدم متر قدم م، ملعب تبلغ مساحت نصف مساح ملعب حال تقام عل مباري ره سله مفتوح او مباري دور رابط وطن كره سله امريك يعرف ايض دور ره سله امريك لمحترف بحلول عاماصبح عدد قياس لاعب ريق خمس اعب,78,0.8717948717948718,10.0
دات ممارس عبه ره سله لسيد عامداخل ليه سميث عندم قام سيند يرينسون، احدى معلم ترب بدنيه، تعديل قواعد ضع نايسميث يما يتعلق كره سله تتناسب سيداتوبعد قت قصير تعيين داخل ليه سميث، توجه سيند نايسميث تعرف منه مزيد هذه لعب نظر اعجاب شديد هذه رياض جديد بالقيم يمك تعلم خلالها، قد قام تنظيم اولى مباري ره سله نساي طالب كل مارسم عام، ذلك عندم عبت طالب سنه اولى كل طالب سنه ثان قد تم نشر قواعد ضعت سيند هذه لعب لمر اولى عام بعد مرور عامين، اصبح سيند محرر اول دليل تعليم يتم اصدار كره سله لسيد شرك ايه جي سبالدينج، الت قام نشر قواعد ره سله خاص السيد,127,0.7637795275590551,10.0
حلول خمسيني قرن عشرين، اصبح ره سله العاب رييس تمارس داخل كليات، هو مهد طريق نحو زياد اهتمام كره سله لمحترف في عام، تم انشاء قاع تكريم مشاهير ره سله مدين سبرينجفيلد ولا ماساتشوستس امريك تشتمل قوايم هذه قاع اسماء عظماء لاعب المدرب الحكام الاشخاص ساهمو شكل بير تطوير هذه لعب,58,0.9137931034482759,10.0
في ادي امر، تتم ممارس عبه ره سلهبكر قدم قد لون بني ون اولى كر تم صنع خصيص ممارس ره سله، كان قط اواخر خمسيني قرن عشر لكن يما عد، قام تون هينكل اطار حثه تصميم ره سله اكثر ضوح لاعب المتفرج حد سواء استخدام كره ذات لون برتقال يشيع استخدام قتن حال لم تكن مراوغ طريق تنطيط لاعب لكر جزء قواعد اصل هذه لعب استثناء استخدام نوع مراوغ تمرير مرتد اعضاء فريق واحد ان تمرير كره وسيل اساس تناقل في نها امر، اتيح استخدام مراوغ لكن شكل محدود نتيج عدم تناسق شكل كر اولى تستخدم ممارس هذه لعب اصبح مراوغ جزء اساسي ممارس هذه لعب قط حلول خمسيني قرن عشر تقريب حين اهتم مصانع تحس شكل كره,145,0.7517241379310344,10.0
تعد ره سلهوكر شبكهوكر خدع ،والكر طايره، اللكروس عاب كره عرف عن تحديد ان ابتكار سكانامريك شمال فيم يتعلق العاب كره اخرى، مثلالبيسبولوكر قدم كنديه، يرتبط ابتكارهابدول كومنولثاو دول اوروب او اسيو او افريق رغم عدم جود دليل مباشر حتى ان يشير ان كره ره سله قد استوحي لعب قديم معروف اسم عبه ره امريك وسطى ان دا تعرف هذه لعب ابتكار نايسميث ها نحو عام اقل تاب جون ويد ستيفنز اليكسندر ون همبولد قد اعمال ستيفنز خاصه، تضمن رسوم قام ها ريدري اثروود، متاح معظم موسس تعليم قرن تاسع عشر ضلا ان تحظى ايض انتشار اسع,120,0.85,10.0
تم عب اول مبارا كره سله جامع كند داخلجمع شب مسيحيهجمع شب مسيحي يكينغستونبمقاطع اونتاريو براير ذلك عندم زارتجامع ماكجيلجامع مكغيلجامع وينزجامع وينزوفاز جامع ماكجيل وقت اضافي؛ انته مبارا وقت اصل ها نتيج تم اضاف عشر دقايق حسم خلال نتيجهوشهد هذه مبارا حضور جماهيري قوي,52,0.8846153846153846,10.0
ريقادمونت جرادز ريق متجول عبه ره سله لسيد كان مقر يمدين ادمونتون، مقاطع بيرتاف فتر عام وقد تجول فريق جميع انحاء قارهامريك شماليه، حقق نجاح نادر ملفت على مدار فتر ظهر يها، سجل نحو وزا خسر مبارا قط مباري خاض فرق تبد رغب تحديه، علم انه يمول جولات حصيل ايراد تذاكر جماهير تقبل مشاهد مثل هذه مبارياتولم تكن اعب جرادز يتقاض اي مقابل مالي، كان زام عليه ان يبق زواج قد ركز اسلوب عب جرادز لعب جماعي، افراط اعتماد مهار فرد لاعبات حده,111,0.8288288288288288,10.0
يشار ان تسديد تخط حاف سله لوح هدف خلف شكل امل يطلق عليهاكر هواييهوهنا تسديد تصطدم حاف سله او وحه هدف خلف تنحرف عيد عن تسديد تصطدم حاف سله او وحه هدف خلف تنحرف عيد عن يطلق علي تسديد سي او ما انجليز,46,0.6304347826086957,10.0
يكم هدف استحواذ كره مرتد نجاح سيطر كره محاول خاط احراز هدف داخل لعب او رم حره، ذلك عندم ترتد كره طوق سله او وحه هدف خلف يلعب استحواذ كره دور رييسي عالي مباراه، ان معظم استحواذ اي فريق كره تنته عندم يخط اي منهم تسديد معظم احي هنا نوع استحواذ كره مرتده، هما استحواذ هجومي، ذلك عندم يستعيد فريق مهاجم كره لا تتنقل عمل استحواذ لفريق مدافع، الاستحواذ دفاعي، ذلك عندم يتمك فريق مدافع استحواذ كره طليق جدير الذكر ان غالب عملي استحواذ كره مرتد يحصل علي فريق مدافع، انه ضع افضل استعاد كر طليق ناتج تسديد خاط,122,0.6475409836065574,10.0
مراوغ تنطيط كره تكرار ضرب كره الارض ترتد يد نحو متواصل استخدام احدى يدين، هي متطلب اساس يتع لاعب قيام لتقدم الكر ليتمك لاعب مراوغه، ان عل ان يدفع كره اتجا ارض اطراف اصابع دلا ضرب راح يد؛ ذلك ضم تحكم اكبر كره,52,0.8846153846153846,10.0
مراوغ حراس احد مدافع فريق منافس، يتع مراوغ اليد بعيد مدافع حتى يصعب عل شكل اكبر امكان صول كره الحصول علي ذا، من اهم مك ان يتمتع لاعب القدر مراوغ كفاء يد اثنت,39,0.9487179487179487,10.0
عاد يميل مراوغ جيد الكر او متحكم جيد يها ضرب كره ارض منخفض تقليل مساف انتقال كره ارض يد، هو يجعل امر اكثر صعوب مدافع خطف كره علاو ذلك، ان متحكم جيد كره عاد يراوغ ها راء ظهر بين ساقيه، يبدل كره يد يغير اتجاهات عمل مراوغه؛ مما يقلل شكل اكبر توقع منافس نمط مراوغ سيستخدم من يشكل صعوب اكبر دفاع ضدهويطلق هذه لعب مراوغ عرض الت تعد اكثر طرق اعل لمرور مدافع اثناء عمل مراوغ,100,0.74,10.0
يمك لاعب ماهر مراوغ الكر نظر يها، ذلك استخدام نزع داخل ترشد عقل حرك مراوغ اوالرو محيطيهالرو محيط قدر رو اشياء جانب اثناء نظر اتجا مع استمرار تتبع مك كره من عدم اضطرار تركيز كره اثناء مراوغه، يمك لاعب مراوغ بحث اعب اخر فريق لتمرير يه او ايجاد رص تهديف، ضلا تفاد خطر قيام اي اعب فريق منافس خطف كره منه,74,0.8378378378378378,10.0
يتم اعتراض مسار كره عندم يحاول مدافع تغيير مسار تسديد تصويب مهاجم ذلك طريق مس كره في معظم اشكال لعب مختلفه، انه غير قانون مس كره هي طريق سله مسار منحني؛ يعرف هذابالاعاق غير قانون تسجيل هدفكم انه غير قانون ايض اعتراض مسار تسديد مس كره لوح هدف خلف او عندم اي جزء كره وق حاف سله مباشر,71,0.7323943661971831,10.0
يتسنى لاعب اعتراض مسار تسديد ما، ان عل ان قادر وصول نقط اعلى نقط انطلق من هذه تسديد ذا، ان طول لاعب يعد ميز اعتراض مسار اي تسديد بصف عامه، يسجل اي اعب يلعب مركز مهاجم قوي الطويل او مركز سط ملعب قيام عملي اعتراض مسار كره او قيام صد شكل يفوق اي اعب يلعب اي مركز اعب دفاع قصير مع ذلك، انه تفاعل تسديد توقي مناسب الوثب راس شكل اف، ممك ان يتمتع لاعب اقصر طول هم اخر فاعل اعتراض مسار صد اي تسديد,102,0.7156862745098039,10.0
مما شك يه انه يتم تركيز شكل اكبر مراكز لاعب خطط لعب دفاع الهجوم عبه ره سله؛ ذا ان مدرب اي ريق دايم يطلب اوق مستقطع اثناء لعب مناقش هذه خطط اعب,37,0.972972972972973,10.0
يصوب لاعب تسديد قصير مدى الوثب، حين ان اعب فريق منافس مدافع طريح ارض ملعب او يحاول عرقلت,19,1.0,10.0
ان تسديد محاول احراز نقاط قذف كره داخل سله على رغم ان طرق تسديد تختلف اختلاف لاعب مواقف تسديد نفسها، انه سيتم تناول طريق تسديد اكثر شيوع ايجاز هذه سطور,35,0.8571428571428571,10.0
